state,state fips,county,county code,commodity,data item,domain category,value
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN: (5.0 TO 14.9 ACRES),"3,786"
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN: (15.0 TO 24.9 ACRES),"2,087"
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN: (25.0 TO 49.9 ACRES),"3,000"
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN: (50.0 TO 99.9 ACRES),(D)
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN: (100 OR MORE ACRES),(D)
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,,"2,288"
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (0.1 TO 0.9 ACRES),"1,426"
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (1.0 TO 4.9 ACRES),572
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (5.0 TO 14.9 ACRES),211
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (15.0 TO 24.9 ACRES),47
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (25.0 TO 49.9 ACRES),24
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (50.0 TO 99.9 ACRES),5
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN: (100 OR MORE ACRES),3
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,,"2,045"
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (0.1 TO 0.9 ACRES),246
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (1.0 TO 4.9 ACRES),536
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (5.0 TO 14.9 ACRES),544
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (15.0 TO 24.9 ACRES),250
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (25.0 TO 49.9 ACRES),235
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (50.0 TO 99.9 ACRES),(D)
US TOTAL,99,,,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN: (100 OR MORE ACRES),(D)
US TOTAL,99,,,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA GROWN",,865
US TOTAL,99,,,"BERRIES, OTHER","BERRIES, OTHER - ACRES GROWN",,760
US TOTAL,99,,,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA BEARING",,599
US TOTAL,99,,,"BERRIES, OTHER","BERRIES, OTHER - ACRES BEARING",,500
US TOTAL,99,,,"BERRIES, OTHER","BERRIES, OTHER - OPERATIONS WITH AREA NON-BEARING",,341
US TOTAL,99,,,"BERRIES, OTHER","BERRIES, OTHER - ACRES NON-BEARING",,260
